Date,Available Beds,Wasted Beds,Daily Efficiency,Cumulative Available Beds,Cumulative Wasted Beds,Cumulative Efficiency
2025-09-28,26.0,5.0,0.8076923076923077,8591.0,2103.0,0.7552089395879409
2025-09-29,26.0,6.0,0.7692307692307693,8617.0,2109.0,0.7552512475339446
2025-10-30,25.0,8.0,0.68,8642.0,2117.0,0.7550335570469798
2025-10-31,26.0,13.0,0.5,8668.0,2130.0,0.7542685740655284
2025-11-01,26.0,13.0,0.5,8694.0,2143.0,0.7535081665516448
2025-11-02,26.0,13.0,0.5,8720.0,2156.0,0.7527522935779817
2025-11-03,26.0,10.0,0.6153846153846154,8746.0,2166.0,0.7523439286530985
2025-11-04,26.0,10.0,0.6153846153846154,8772.0,2176.0,0.751937984496124
2025-11-05,26.0,10.0,0.6153846153846154,8798.0,2186.0,0.7515344396453739
2025-11-06,26.0,7.0,0.7307692307692307,8824.0,2193.0,0.7514732547597461
2025-11-07,26.0,8.0,0.6923076923076923,8850.0,2201.0,0.7512994350282486
2025-11-08,26.0,8.0,0.6923076923076923,8876.0,2209.0,0.7511266336187472
2025-11-09,26.0,7.0,0.7307692307692307,8902.0,2216.0,0.7510671759155246
2025-11-10,26.0,7.0,0.7307692307692307,8928.0,2223.0,0.751008064516129
2025-11-11,26.0,8.0,0.6923076923076923,8954.0,2231.0,0.7508376144739781
2025-11-12,26.0,9.0,0.6538461538461539,8980.0,2240.0,0.7505567928730512
2025-11-13,26.0,8.0,0.6923076923076923,9006.0,2248.0,0.750388629802354
2025-11-14,26.0,5.0,0.8076923076923077,9032.0,2253.0,0.7505535872453498
2025-11-15,26.0,5.0,0.8076923076923077,9058.0,2258.0,0.7507175977036874
2025-11-16,26.0,7.0,0.7307692307692307,9084.0,2265.0,0.7506605019815059
2025-11-17,26.0,7.0,0.7307692307692307,9110.0,2272.0,0.7506037321624588
2025-11-18,26.0,6.0,0.7692307692307693,9136.0,2278.0,0.7506567425569177
2025-11-19,26.0,7.0,0.7307692307692307,9162.0,2285.0,0.7506003056101288
2025-11-20,26.0,8.0,0.6923076923076923,9188.0,2293.0,0.750435350457118
2025-11-21,26.0,10.0,0.6153846153846154,9214.0,2303.0,0.7500542652485348
2025-11-22,26.0,10.0,0.6153846153846154,9240.0,2313.0,0.7496753246753247
2025-11-23,26.0,10.0,0.6153846153846154,9266.0,2323.0,0.7492985106842219
2025-11-24,26.0,10.0,0.6153846153846154,9292.0,2333.0,0.7489238054240207
2025-11-25,26.0,10.0,0.6153846153846154,9318.0,2343.0,0.7485511912427559
2025-11-26,26.0,10.0,0.6153846153846154,9344.0,2353.0,0.7481806506849316
2025-11-27,26.0,12.0,0.5384615384615384,9370.0,2365.0,0.7475987193169691
2025-11-28,26.0,11.0,0.5769230769230769,9396.0,2376.0,0.7471264367816092
2025-11-29,26.0,11.0,0.5769230769230769,9422.0,2387.0,0.7466567607726597
2025-12-31,26.0,11.0,0.5769230769230769,9448.0,2398.0,0.7461896697713802
2026-01-01,26.0,13.0,0.5,9474.0,2411.0,0.7455140384209415
2026-01-02,26.0,11.0,0.5769230769230769,9500.0,2422.0,0.7450526315789474
2026-01-03,26.0,8.0,0.6923076923076923,9526.0,2430.0,0.7449086710056687
2026-01-04,26.0,11.0,0.5769230769230769,9552.0,2441.0,0.7444514237855946
2026-01-05,26.0,11.0,0.5769230769230769,9578.0,2452.0,0.7439966590102318
2026-01-06,26.0,11.0,0.5769230769230769,9604.0,2463.0,0.7435443565181175
2026-01-07,26.0,11.0,0.5769230769230769,9630.0,2474.0,0.7430944963655244
2026-01-08,26.0,10.0,0.6153846153846154,9656.0,2484.0,0.7427506213753107
2026-01-09,26.0,10.0,0.6153846153846154,9682.0,2494.0,0.7424085932658542
2026-01-10,26.0,9.0,0.6538461538461539,9708.0,2503.0,0.742171405026782
2026-01-11,26.0,8.0,0.6923076923076923,9734.0,2511.0,0.7420382165605095
2026-01-12,26.0,9.0,0.6538461538461539,9760.0,2520.0,0.7418032786885246
2026-01-13,26.0,9.0,0.6538461538461539,9786.0,2529.0,0.7415695892090742
2026-01-14,26.0,9.0,0.6538461538461539,9812.0,2538.0,0.7413371381981247
2026-01-15,26.0,9.0,0.6538461538461539,9838.0,2547.0,0.7411059158365522
2026-01-16,26.0,9.0,0.6538461538461539,9864.0,2556.0,0.7408759124087592
2026-01-17,26.0,8.0,0.6923076923076923,9890.0,2564.0,0.7407482305358949
2026-01-18,24.0,7.0,0.7083333333333334,9914.0,2571.0,0.7406697599354448
2026-01-19,24.0,8.0,0.6666666666666666,9938.0,2579.0,0.7404910444757496
2026-01-20,24.0,8.0,0.6666666666666666,9962.0,2587.0,0.7403131901224653
2026-01-21,24.0,7.0,0.7083333333333334,9986.0,2594.0,0.7402363308632085
2026-01-22,24.0,9.0,0.625,10010.0,2603.0,0.73996003996004
2026-01-23,26.0,8.0,0.6923076923076923,10036.0,2611.0,0.7398365882821841
2026-01-24,26.0,8.0,0.6923076923076923,10062.0,2619.0,0.7397137745974955
2026-01-25,24.0,10.0,0.5833333333333334,10086.0,2629.0,0.7393416617093
2026-01-26,24.0,11.0,0.5416666666666666,10110.0,2640.0,0.7388724035608308
2026-01-27,24.0,10.0,0.5833333333333334,10134.0,2650.0,0.7385040457864614
2026-01-28,24.0,11.0,0.5416666666666666,10158.0,2661.0,0.7380389840519788
2026-01-29,24.0,11.0,0.5416666666666666,10182.0,2672.0,0.7375761147122373
2026-01-30,24.0,10.0,0.5833333333333334,10206.0,2682.0,0.7372134038800705
2026-03-03,24.0,9.0,0.625,10230.0,2691.0,0.736950146627566
2026-03-04,24.0,10.0,0.5833333333333334,10254.0,2701.0,0.7365905987907159
2026-03-05,26.0,12.0,0.5384615384615384,10280.0,2713.0,0.7360894941634242
2026-03-06,26.0,12.0,0.5384615384615384,10306.0,2725.0,0.735590917911896
2026-03-07,24.0,13.0,0.4583333333333333,10330.0,2738.0,0.7349467570183931
2026-03-08,24.0,8.0,0.6666666666666666,10354.0,2746.0,0.734788487541047
2026-03-09,24.0,8.0,0.6666666666666666,10378.0,2754.0,0.7346309500867219
2026-03-10,24.0,8.0,0.6666666666666666,10402.0,2762.0,0.7344741395885407
2026-03-11,24.0,8.0,0.6666666666666666,10426.0,2770.0,0.7343180510262804
2026-03-12,24.0,7.0,0.7083333333333334,10450.0,2777.0,0.7342583732057416
2026-03-13,24.0,8.0,0.6666666666666666,10474.0,2785.0,0.7341034943670041
2026-03-14,24.0,8.0,0.6666666666666666,10498.0,2793.0,0.7339493236807011
2026-03-15,24.0,10.0,0.5833333333333334,10522.0,2803.0,0.7336057783691313
2026-03-16,26.0,8.0,0.6923076923076923,10548.0,2811.0,0.7335039817974972
2026-03-17,26.0,7.0,0.7307692307692307,10574.0,2818.0,0.7334972574238698
2026-03-18,26.0,7.0,0.7307692307692307,10600.0,2825.0,0.7334905660377359
2026-03-19,26.0,9.0,0.6538461538461539,10626.0,2834.0,0.733295689817429
2026-03-20,26.0,9.0,0.6538461538461539,10652.0,2843.0,0.7331017649267744
2026-03-21,26.0,9.0,0.6538461538461539,10678.0,2852.0,0.7329087844165574
2026-03-22,26.0,9.0,0.6538461538461539,10704.0,2861.0,0.7327167414050823
2026-03-23,26.0,9.0,0.6538461538461539,10730.0,2870.0,0.7325256290773532
2026-03-24,26.0,7.0,0.7307692307692307,10756.0,2877.0,0.7325213834139085
2026-03-25,26.0,8.0,0.6923076923076923,10782.0,2885.0,0.7324244110554629
2026-03-26,26.0,8.0,0.6923076923076923,10808.0,2893.0,0.7323279052553664
2026-03-27,26.0,8.0,0.6923076923076923,10834.0,2901.0,0.7322318626546058
2026-03-28,26.0,8.0,0.6923076923076923,10860.0,2909.0,0.7321362799263351
2026-03-29,26.0,8.0,0.6923076923076923,10886.0,2917.0,0.7320411537754915
2026-03-30,26.0,6.0,0.7692307692307693,10912.0,2923.0,0.7321297653958945
2026-03-31,26.0,6.0,0.7692307692307693,10938.0,2929.0,0.7322179557505942
2026-04-30,26.0,6.0,0.7692307692307693,10964.0,2935.0,0.732305727836556
2026-05-01,26.0,6.0,0.7692307692307693,10990.0,2941.0,0.732393084622384
2026-05-02,26.0,7.0,0.7307692307692307,11016.0,2948.0,0.7323892519970951
2026-05-03,26.0,7.0,0.7307692307692307,11042.0,2955.0,0.7323854374207571
2026-05-04,26.0,5.0,0.8076923076923077,11068.0,2960.0,0.7325623418865197
2026-05-05,26.0,7.0,0.7307692307692307,11094.0,2967.0,0.7325581395348837
2026-05-06,26.0,7.0,0.7307692307692307,11120.0,2974.0,0.7325539568345324
2026-05-07,26.0,4.0,0.8461538461538461,11146.0,2978.0,0.7328189485017046
2026-05-08,26.0,5.0,0.8076923076923077,11172.0,2983.0,0.7329931972789115
2026-05-09,26.0,5.0,0.8076923076923077,11198.0,2988.0,0.7331666368994463
2026-05-10,26.0,5.0,0.8076923076923077,11224.0,2993.0,0.7333392729864576
2026-05-11,26.0,6.0,0.7692307692307693,11250.0,2999.0,0.7334222222222222
2026-05-12,26.0,4.0,0.8461538461538461,11276.0,3003.0,0.733682156793189
2026-05-13,26.0,3.0,0.8846153846153846,11302.0,3006.0,0.7340293753317997
2026-05-14,26.0,3.0,0.8846153846153846,11328.0,3009.0,0.734375
2026-05-15,26.0,4.0,0.8461538461538461,11354.0,3013.0,0.7346309670600669
2026-05-16,26.0,5.0,0.8076923076923077,11380.0,3018.0,0.7347978910369068
2026-05-17,26.0,5.0,0.8076923076923077,11406.0,3023.0,0.7349640540066632
2026-05-18,26.0,8.0,0.6923076923076923,11432.0,3031.0,0.7348670398880336
2026-05-19,26.0,7.0,0.7307692307692307,11458.0,3038.0,0.734857741316111
2026-05-20,26.0,6.0,0.7692307692307693,11484.0,3044.0,0.7349355625217694
2026-05-21,26.0,5.0,0.8076923076923077,11510.0,3049.0,0.7350999131190269
2026-05-22,26.0,6.0,0.7692307692307693,11536.0,3055.0,0.7351768377253814
2026-05-23,26.0,6.0,0.7692307692307693,11562.0,3061.0,0.7352534163639509
2026-05-24,26.0,6.0,0.7692307692307693,11588.0,3067.0,0.7353296513634795
2026-05-25,26.0,7.0,0.7307692307692307,11614.0,3074.0,0.7353194420526951
2026-05-26,26.0,6.0,0.7692307692307693,11640.0,3080.0,0.7353951890034365
2026-05-27,26.0,6.0,0.7692307692307693,11666.0,3086.0,0.735470598319904
2026-05-28,26.0,5.0,0.8076923076923077,11692.0,3091.0,0.7356312008210742
2026-05-29,26.0,5.0,0.8076923076923077,11718.0,3096.0,0.7357910906298003
2026-05-30,26.0,5.0,0.8076923076923077,11744.0,3101.0,0.735950272479564
2026-07-01,26.0,5.0,0.8076923076923077,11770.0,3106.0,0.7361087510620221
2026-07-02,26.0,4.0,0.8461538461538461,11796.0,3110.0,0.7363513055272974
2026-07-03,26.0,6.0,0.7692307692307693,11822.0,3116.0,0.7364236169852817
2026-07-04,26.0,10.0,0.6153846153846154,11848.0,3126.0,0.7361580013504389
2026-07-05,26.0,7.0,0.7307692307692307,11874.0,3133.0,0.7361462017854135
2026-07-06,26.0,9.0,0.6538461538461539,11900.0,3142.0,0.7359663865546219
2026-07-07,26.0,9.0,0.6538461538461539,11926.0,3151.0,0.7357873553580413
2026-07-08,26.0,9.0,0.6538461538461539,11952.0,3160.0,0.7356091030789826
2026-07-09,26.0,8.0,0.6923076923076923,11978.0,3168.0,0.735515111036901
2026-07-10,26.0,8.0,0.6923076923076923,12004.0,3176.0,0.7354215261579473
2026-07-11,26.0,6.0,0.7692307692307693,12030.0,3182.0,0.7354945968412303
2026-07-12,26.0,3.0,0.8846153846153846,12056.0,3185.0,0.7358161911081619
2026-07-13,26.0,2.0,0.9230769230769231,12082.0,3187.0,0.736219169011753
2026-07-14,26.0,4.0,0.8461538461538461,12108.0,3191.0,0.7364552362074661
2026-07-15,26.0,4.0,0.8461538461538461,12134.0,3195.0,0.736690291742212
2026-07-16,26.0,5.0,0.8076923076923077,12160.0,3200.0,0.7368421052631579
2026-07-17,26.0,6.0,0.7692307692307693,12186.0,3206.0,0.7369112095847694
